sample_id,sample_date,chemical,chem_conc,rolling_avg
Q2,1993-11-23,ca,8.5,NA
Q2,1993-11-23,nh4_n,NA,NA
Q2,1993-11-23,no3_n,47,NA
Q2,1993-11-30,k,1.18,NA
Q2,1993-11-30,mg,2.47,NA
Q2,1993-11-30,ca,5.44,NA
Q2,1993-11-30,nh4_n,NA,NA
Q2,1993-11-30,no3_n,18,NA
Q2,1993-12-07,k,1.14,NA
Q2,1993-12-07,mg,1.66,NA
Q2,1993-12-07,ca,6.03,NA
Q2,1993-12-07,nh4_n,NA,NA
Q2,1993-12-07,no3_n,54,NA
Q2,1993-12-14,k,1.34,NA
Q2,1993-12-14,mg,2.97,NA
Q2,1993-12-14,ca,6.56,NA
Q2,1993-12-14,nh4_n,NA,NA
Q2,1993-12-14,no3_n,20,NA
Q2,1993-12-21,k,1.45,NA
Q2,1993-12-21,mg,2.8,NA
Q2,1993-12-21,ca,5.95,NA
Q2,1993-12-21,nh4_n,NA,NA
Q2,1993-12-21,no3_n,16,NA
Q2,1993-12-28,k,1.81,NA
Q2,1993-12-28,mg,3.82,NA
Q2,1993-12-28,ca,7.83,NA
Q2,1993-12-28,nh4_n,NA,NA
Q2,1993-12-28,no3_n,NA,NA
Q2,1994-01-04,k,1.25,NA
Q2,1994-01-04,mg,1.56,NA
Q2,1994-01-04,ca,5.86,NA
Q2,1994-01-04,nh4_n,NA,NA
Q2,1994-01-04,no3_n,NA,NA
Q2,1994-01-11,k,1.23,NA
Q2,1994-01-11,mg,1.39,NA
Q2,1994-01-11,ca,5.25,NA
Q2,1994-01-11,nh4_n,NA,NA
Q2,1994-01-11,no3_n,NA,NA
Q2,1994-01-18,k,1.39,NA
Q2,1994-01-18,mg,2.94,NA
Q2,1994-01-18,ca,5.78,NA
Q2,1994-01-18,nh4_n,NA,NA
Q2,1994-01-18,no3_n,NA,NA
Q2,1994-01-25,k,1.27,NA
Q2,1994-01-25,mg,3.13,NA
Q2,1994-01-25,ca,6.2,NA
Q2,1994-01-25,nh4_n,NA,NA
Q2,1994-01-25,no3_n,NA,NA
Q2,1994-02-01,k,1.28,NA
Q2,1994-02-01,mg,2.74,NA
Q2,1994-02-01,ca,5.47,NA
Q2,1994-02-01,nh4_n,NA,NA
Q2,1994-02-01,no3_n,NA,NA
Q2,1994-02-08,k,1.54,NA
Q2,1994-02-08,mg,2.86,NA
Q2,1994-02-08,ca,5.39,NA
Q2,1994-02-08,nh4_n,NA,NA
Q2,1994-02-08,no3_n,9,NA
Q2,1994-02-15,k,1.12,NA
Q2,1994-02-15,mg,3.01,NA
Q2,1994-02-15,ca,6.24,NA
Q2,1994-02-15,nh4_n,NA,NA
Q2,1994-02-15,no3_n,NA,NA
Q2,1994-02-22,k,1.59,NA
Q2,1994-02-22,mg,2.22,NA
Q2,1994-02-22,ca,5.36,NA
Q2,1994-02-22,nh4_n,NA,NA
Q2,1994-02-22,no3_n,NA,NA
Q2,1994-03-01,k,1.46,NA
Q2,1994-03-01,mg,2.38,NA
Q2,1994-03-01,ca,5.48,NA
Q2,1994-03-01,nh4_n,NA,NA
Q2,1994-03-01,no3_n,10,NA
Q2,1994-03-08,k,1.27,NA
Q2,1994-03-08,mg,3.08,NA
Q2,1994-03-08,ca,6.69,NA
Q2,1994-03-08,nh4_n,NA,NA
Q2,1994-03-08,no3_n,18,NA
Q2,1994-03-15,k,1.26,NA
Q2,1994-03-15,mg,3.1,NA
Q2,1994-03-15,ca,6.64,NA
Q2,1994-03-15,nh4_n,NA,NA
Q2,1994-03-15,no3_n,NA,NA
Q2,1994-03-22,k,1.31,NA
Q2,1994-03-22,mg,3.19,NA
Q2,1994-03-22,ca,7.38,NA
Q2,1994-03-22,nh4_n,NA,NA
Q2,1994-03-22,no3_n,NA,NA
Q2,1994-03-29,k,1.34,NA
Q2,1994-03-29,mg,3.27,NA
Q2,1994-03-29,ca,7.26,NA
Q2,1994-03-29,nh4_n,NA,NA
Q2,1994-03-29,no3_n,NA,NA
Q2,1994-04-05,k,1.3,NA
Q2,1994-04-05,mg,3.28,NA
Q2,1994-04-05,ca,7.3,NA
Q2,1994-04-05,nh4_n,NA,NA
Q2,1994-04-05,no3_n,NA,NA
Q2,1994-04-12,k,1.19,NA
Q2,1994-04-12,mg,3.05,NA
Q2,1994-04-12,ca,6.59,NA
Q2,1994-04-12,nh4_n,NA,NA
Q2,1994-04-12,no3_n,28,NA
Q2,1994-04-19,k,1.38,NA
Q2,1994-04-19,mg,3,NA
Q2,1994-04-19,ca,6.59,NA
Q2,1994-04-19,nh4_n,NA,NA
Q2,1994-04-19,no3_n,94,NA
Q2,1994-04-26,k,1.21,NA
Q2,1994-04-26,mg,3.22,NA
Q2,1994-04-26,ca,6.98,NA
Q2,1994-04-26,nh4_n,NA,NA
Q2,1994-04-26,no3_n,14,NA
Q2,1994-05-03,k,1.06,NA
Q2,1994-05-03,mg,3.16,NA
Q2,1994-05-03,ca,7.14,NA
Q2,1994-05-03,nh4_n,NA,NA
Q2,1994-05-03,no3_n,11,NA
Q2,1994-05-10,k,1.4,NA
Q2,1994-05-10,mg,2.67,NA
Q2,1994-05-10,ca,5.81,NA
Q2,1994-05-10,nh4_n,NA,NA
Q2,1994-05-10,no3_n,18,NA
Q2,1994-05-17,k,1.27,NA
Q2,1994-05-17,mg,2.67,NA
Q2,1994-05-17,ca,5.88,NA
Q2,1994-05-17,nh4_n,NA,NA
Q2,1994-05-17,no3_n,16,NA
Q2,1994-05-24,k,1.27,NA
Q2,1994-05-24,mg,3.07,NA
Q2,1994-05-24,ca,6.77,NA
Q2,1994-05-24,nh4_n,NA,NA
Q2,1994-05-24,no3_n,18,NA
Q2,1994-05-31,k,1.8,NA
Q2,1994-05-31,mg,4.43,NA
Q2,1994-05-31,ca,8.93,NA
Q2,1994-05-31,nh4_n,NA,NA
Q2,1994-05-31,no3_n,25,NA
Q2,1994-06-07,k,1.51,NA
Q2,1994-06-07,mg,3.43,NA
Q2,1994-06-07,ca,7.46,NA
Q2,1994-06-07,nh4_n,NA,NA
Q2,1994-06-07,no3_n,17,NA
Q2,1994-06-14,k,NA,NA
Q2,1994-06-14,mg,NA,NA
Q2,1994-06-14,ca,NA,NA
Q2,1994-06-14,nh4_n,NA,NA
Q2,1994-06-14,no3_n,NA,NA
Q2,1994-06-21,k,1.62,NA
Q2,1994-06-21,mg,3.28,NA
Q2,1994-06-21,ca,6.7,NA
Q2,1994-06-21,nh4_n,NA,NA
Q2,1994-06-21,no3_n,59,NA
Q2,1994-06-28,k,1.29,NA
Q2,1994-06-28,mg,3.02,NA
Q2,1994-06-28,ca,6.05,NA
Q2,1994-06-28,nh4_n,NA,NA
Q2,1994-06-28,no3_n,6,NA
Q2,1994-06-30,k,1.39,NA
Q2,1994-06-30,mg,2.33,NA
Q2,1994-06-30,ca,4.94,NA
Q2,1994-06-30,nh4_n,NA,NA
Q2,1994-06-30,no3_n,38,NA
Q2,1994-07-05,k,1.29,NA
Q2,1994-07-05,mg,2.91,NA
Q2,1994-07-05,ca,6.26,NA
Q2,1994-07-05,nh4_n,NA,NA
Q2,1994-07-05,no3_n,68,NA
Q2,1994-07-12,k,NA,NA
Q2,1994-07-12,mg,NA,NA
Q2,1994-07-12,ca,NA,NA
Q2,1994-07-12,nh4_n,NA,NA
Q2,1994-07-12,no3_n,NA,NA
Q2,1994-07-19,k,1.52,NA
Q2,1994-07-19,mg,2.48,NA
Q2,1994-07-19,ca,4.97,NA
Q2,1994-07-19,nh4_n,NA,NA
Q2,1994-07-19,no3_n,470,NA
Q2,1994-07-26,k,NA,NA
Q2,1994-07-26,mg,NA,NA
Q2,1994-07-26,ca,NA,NA
Q2,1994-07-26,nh4_n,NA,NA
Q2,1994-07-26,no3_n,NA,NA
Q2,1994-08-02,k,0.27,NA
Q2,1994-08-02,mg,1.63,NA
Q2,1994-08-02,ca,2.4,NA
Q2,1994-08-02,nh4_n,NA,NA
Q2,1994-08-02,no3_n,NA,NA
Q2,1994-08-09,k,1.22,NA
Q2,1994-08-09,mg,2.53,NA
Q2,1994-08-09,ca,5.77,NA
Q2,1994-08-09,nh4_n,NA,NA
Q2,1994-08-09,no3_n,NA,NA
Q2,1994-08-16,k,NA,NA
Q2,1994-08-16,mg,NA,NA
Q2,1994-08-16,ca,NA,NA
Q2,1994-08-16,nh4_n,NA,NA
Q2,1994-08-16,no3_n,NA,NA
Q2,1994-08-23,k,NA,NA
Q2,1994-08-23,mg,NA,NA
Q2,1994-08-23,ca,NA,NA
Q2,1994-08-23,nh4_n,NA,NA
Q2,1994-08-23,no3_n,NA,NA
Q2,1994-08-30,k,NA,NA
Q2,1994-08-30,mg,NA,NA
Q2,1994-08-30,ca,NA,NA
Q2,1994-08-30,nh4_n,NA,NA
Q2,1994-08-30,no3_n,NA,NA
Q2,1994-09-06,k,NA,NA
Q2,1994-09-06,mg,NA,NA
Q2,1994-09-06,ca,NA,NA
Q2,1994-09-06,nh4_n,NA,NA
Q2,1994-09-06,no3_n,NA,NA
Q2,1994-09-13,k,NA,NA
Q2,1994-09-13,mg,NA,NA
Q2,1994-09-13,ca,NA,NA
Q2,1994-09-13,nh4_n,NA,NA
Q2,1994-09-13,no3_n,NA,NA
Q2,1994-09-20,k,1.36,NA
Q2,1994-09-20,mg,1.64,NA
Q2,1994-09-20,ca,3.57,NA
Q2,1994-09-20,nh4_n,NA,NA
Q2,1994-09-20,no3_n,NA,NA
Q2,1994-09-27,k,NA,NA
Q2,1994-09-27,mg,NA,NA
Q2,1994-09-27,ca,NA,NA
Q2,1994-09-27,nh4_n,NA,NA
Q2,1994-09-27,no3_n,NA,NA
Q2,1994-10-04,k,NA,NA
Q2,1994-10-04,mg,NA,NA
Q2,1994-10-04,ca,NA,NA
Q2,1994-10-04,nh4_n,NA,NA
Q2,1994-10-04,no3_n,NA,NA
Q2,1994-10-11,k,NA,NA
Q2,1994-10-11,mg,NA,NA
Q2,1994-10-11,ca,NA,NA
Q2,1994-10-11,nh4_n,NA,NA
Q2,1994-10-11,no3_n,NA,NA
Q2,1994-10-18,k,NA,NA
Q2,1994-10-18,mg,NA,NA
Q2,1994-10-18,ca,NA,NA
Q2,1994-10-18,nh4_n,NA,NA
Q2,1994-10-18,no3_n,NA,NA
Q2,1994-10-25,k,1.28,NA
Q2,1994-10-25,mg,2.31,NA
Q2,1994-10-25,ca,5.08,NA
Q2,1994-10-25,nh4_n,NA,NA
Q2,1994-10-25,no3_n,NA,NA
Q2,1994-11-01,k,NA,NA
Q2,1994-11-01,mg,NA,NA
Q2,1994-11-01,ca,NA,NA
Q2,1994-11-01,nh4_n,NA,NA
Q2,1994-11-01,no3_n,NA,NA
Q2,1994-11-08,k,1.38,NA
Q2,1994-11-08,mg,1.82,NA
Q2,1994-11-08,ca,3.64,NA
Q2,1994-11-08,nh4_n,NA,NA
Q2,1994-11-08,no3_n,NA,NA
Q2,1994-11-15,k,1.13,NA
Q2,1994-11-15,mg,2.17,NA
Q2,1994-11-15,ca,4.57,NA
Q2,1994-11-15,nh4_n,NA,NA
Q2,1994-11-15,no3_n,NA,NA
Q2,1994-11-22,k,1.06,NA
Q2,1994-11-22,mg,2.2,NA
Q2,1994-11-22,ca,4.76,NA
Q2,1994-11-22,nh4_n,NA,NA
Q2,1994-11-22,no3_n,NA,NA
Q2,1994-11-29,k,1.21,NA
Q2,1994-11-29,mg,2.33,NA
Q2,1994-11-29,ca,4.81,NA
Q2,1994-11-29,nh4_n,NA,NA
Q2,1994-11-29,no3_n,NA,NA
Q2,1994-12-06,k,1.17,NA
Q2,1994-12-06,mg,2.44,NA
Q2,1994-12-06,ca,5.21,NA
Q2,1994-12-06,nh4_n,NA,NA
Q2,1994-12-06,no3_n,NA,NA
Q2,1994-12-13,k,1.14,NA
Q2,1994-12-13,mg,2.62,NA
Q2,1994-12-13,ca,5.79,NA
Q2,1994-12-13,nh4_n,NA,NA
Q2,1994-12-13,no3_n,NA,NA
Q2,1994-12-20,k,1.79,NA
Q2,1994-12-20,mg,3.62,NA
Q2,1994-12-20,ca,7.97,NA
Q2,1994-12-20,nh4_n,NA,NA
Q2,1994-12-20,no3_n,NA,NA
Q2,1994-12-27,k,1.15,NA
Q2,1994-12-27,mg,2.71,NA
Q2,1994-12-27,ca,5.71,NA
Q2,1994-12-27,nh4_n,NA,NA
Q2,1994-12-27,no3_n,NA,NA
Q2,1995-01-03,k,0.92,NA
Q2,1995-01-03,mg,2.64,NA
Q2,1995-01-03,ca,5.53,NA
Q2,1995-01-03,nh4_n,NA,NA
Q2,1995-01-03,no3_n,NA,NA
Q2,1995-01-10,k,NA,NA
Q2,1995-01-10,mg,NA,NA
Q2,1995-01-10,ca,NA,NA
Q2,1995-01-10,nh4_n,NA,NA
Q2,1995-01-10,no3_n,NA,NA
Q2,1995-01-17,k,0.91,NA
Q2,1995-01-17,mg,2.78,NA
Q2,1995-01-17,ca,5.72,NA
Q2,1995-01-17,nh4_n,NA,NA
Q2,1995-01-17,no3_n,NA,NA
Q2,1995-01-24,k,1.09,NA
Q2,1995-01-24,mg,3.16,NA
Q2,1995-01-24,ca,6.41,NA
Q2,1995-01-24,nh4_n,NA,NA
Q2,1995-01-24,no3_n,NA,NA
Q2,1995-01-31,k,1.68,NA
Q2,1995-01-31,mg,3.83,NA
Q2,1995-01-31,ca,8.31,NA
Q2,1995-01-31,nh4_n,NA,NA
Q2,1995-01-31,no3_n,NA,NA
Q2,1995-02-07,k,1.14,NA
Q2,1995-02-07,mg,3.02,NA
Q2,1995-02-07,ca,6.67,NA
Q2,1995-02-07,nh4_n,NA,NA
Q2,1995-02-07,no3_n,NA,NA
Q2,1995-02-14,k,1.16,NA
Q2,1995-02-14,mg,3.17,NA
Q2,1995-02-14,ca,7.06,NA
Q2,1995-02-14,nh4_n,NA,NA
Q2,1995-02-14,no3_n,NA,NA
Q2,1995-02-21,k,1.13,NA
Q2,1995-02-21,mg,3.1,NA
Q2,1995-02-21,ca,6.57,NA
Q2,1995-02-21,nh4_n,NA,NA
Q2,1995-02-21,no3_n,NA,NA
Q2,1995-02-28,k,1.22,NA
Q2,1995-02-28,mg,1.88,NA
Q2,1995-02-28,ca,4.13,NA
Q2,1995-02-28,nh4_n,NA,NA
Q2,1995-02-28,no3_n,NA,NA
Q2,1995-03-07,k,1.11,NA
Q2,1995-03-07,mg,2.69,NA
Q2,1995-03-07,ca,5.92,NA
Q2,1995-03-07,nh4_n,NA,NA
Q2,1995-03-07,no3_n,NA,NA
Q2,1995-03-14,k,NA,NA
Q2,1995-03-14,mg,NA,NA
Q2,1995-03-14,ca,NA,NA
Q2,1995-03-14,nh4_n,NA,NA
Q2,1995-03-14,no3_n,NA,NA
Q2,1995-03-21,k,1.24,NA
Q2,1995-03-21,mg,3.08,NA
Q2,1995-03-21,ca,6.5,NA
Q2,1995-03-21,nh4_n,NA,NA
Q2,1995-03-21,no3_n,NA,NA
Q2,1995-03-28,k,1.08,NA
Q2,1995-03-28,mg,3,NA
Q2,1995-03-28,ca,6.45,NA
Q2,1995-03-28,nh4_n,NA,NA
Q2,1995-03-28,no3_n,NA,NA
Q2,1995-04-04,k,1.12,NA
Q2,1995-04-04,mg,3.13,NA
Q2,1995-04-04,ca,6.68,NA
Q2,1995-04-04,nh4_n,NA,NA
Q2,1995-04-04,no3_n,NA,NA
Q2,1995-04-11,k,1.03,NA
Q2,1995-04-11,mg,3.11,NA
Q2,1995-04-11,ca,6.7,NA
Q2,1995-04-11,nh4_n,NA,NA
Q2,1995-04-11,no3_n,NA,NA
Q2,1995-04-18,k,1.06,NA
Q2,1995-04-18,mg,3.04,NA
Q2,1995-04-18,ca,6.38,NA
Q2,1995-04-18,nh4_n,NA,NA
Q2,1995-04-18,no3_n,NA,NA
Q2,1995-04-25,k,NA,NA
Q2,1995-04-25,mg,NA,NA
Q2,1995-04-25,ca,NA,NA
Q2,1995-04-25,nh4_n,NA,NA
Q2,1995-04-25,no3_n,NA,NA
Q2,1995-05-02,k,NA,NA
Q2,1995-05-02,mg,NA,NA
Q2,1995-05-02,ca,NA,NA
Q2,1995-05-02,nh4_n,NA,NA
Q2,1995-05-02,no3_n,NA,NA
Q2,1995-05-09,k,NA,NA
Q2,1995-05-09,mg,NA,NA
Q2,1995-05-09,ca,NA,NA
Q2,1995-05-09,nh4_n,NA,NA
Q2,1995-05-09,no3_n,NA,NA
Q2,1995-05-16,k,1.49,NA
Q2,1995-05-16,mg,2.54,NA
Q2,1995-05-16,ca,5.39,NA
Q2,1995-05-16,nh4_n,NA,NA
Q2,1995-05-16,no3_n,NA,NA
Q2,1995-05-23,k,1.18,NA
Q2,1995-05-23,mg,2.92,NA
Q2,1995-05-23,ca,5.92,NA
Q2,1995-05-23,nh4_n,NA,NA
Q2,1995-05-23,no3_n,NA,NA
Q2,1995-05-30,k,NA,NA
Q2,1995-05-30,mg,NA,NA
Q2,1995-05-30,ca,NA,NA
Q2,1995-05-30,nh4_n,NA,NA
Q2,1995-05-30,no3_n,NA,NA
Q2,1995-06-06,k,NA,NA
Q2,1995-06-06,mg,NA,NA
Q2,1995-06-06,ca,NA,NA
Q2,1995-06-06,nh4_n,NA,NA
Q2,1995-06-06,no3_n,NA,NA
Q2,1995-06-13,k,NA,NA
Q2,1995-06-13,mg,NA,NA
Q2,1995-06-13,ca,NA,NA
Q2,1995-06-13,nh4_n,NA,NA
Q2,1995-06-13,no3_n,NA,NA
Q2,1995-06-20,k,1.01,NA
Q2,1995-06-20,mg,2.79,NA
Q2,1995-06-20,ca,5.98,NA
Q2,1995-06-20,nh4_n,NA,NA
Q2,1995-06-20,no3_n,NA,NA
Q2,1995-06-27,k,0.92,NA
Q2,1995-06-27,mg,2.92,NA
Q2,1995-06-27,ca,6.17,NA
Q2,1995-06-27,nh4_n,NA,NA
Q2,1995-06-27,no3_n,NA,NA
Q2,1995-07-05,k,1.07,NA
Q2,1995-07-05,mg,3.06,NA
Q2,1995-07-05,ca,6.54,NA
Q2,1995-07-05,nh4_n,NA,NA
Q2,1995-07-05,no3_n,NA,NA
Q2,1995-07-11,k,0.98,NA
Q2,1995-07-11,mg,2.99,NA
Q2,1995-07-11,ca,6.54,NA
Q2,1995-07-11,nh4_n,NA,NA
Q2,1995-07-11,no3_n,NA,NA
Q2,1995-07-18,k,NA,NA
Q2,1995-07-18,mg,NA,NA
Q2,1995-07-18,ca,NA,NA
Q2,1995-07-18,nh4_n,NA,NA
Q2,1995-07-18,no3_n,NA,NA
Q2,1995-07-26,k,1.13,NA
Q2,1995-07-26,mg,2.88,NA
Q2,1995-07-26,ca,6.22,NA
Q2,1995-07-26,nh4_n,NA,NA
Q2,1995-07-26,no3_n,NA,NA
Q2,1995-08-01,k,NA,NA
Q2,1995-08-01,mg,NA,NA
Q2,1995-08-01,ca,NA,NA
Q2,1995-08-01,nh4_n,NA,NA
Q2,1995-08-01,no3_n,NA,NA
Q2,1995-08-08,k,NA,NA
Q2,1995-08-08,mg,NA,NA
Q2,1995-08-08,ca,NA,NA
Q2,1995-08-08,nh4_n,NA,NA
Q2,1995-08-08,no3_n,NA,NA
Q2,1995-08-15,k,NA,NA
Q2,1995-08-15,mg,NA,NA
Q2,1995-08-15,ca,NA,NA
Q2,1995-08-15,nh4_n,NA,NA
Q2,1995-08-15,no3_n,NA,NA
Q2,1995-08-22,k,NA,NA
Q2,1995-08-22,mg,NA,NA
Q2,1995-08-22,ca,NA,NA
Q2,1995-08-22,nh4_n,NA,NA
Q2,1995-08-22,no3_n,NA,NA
Q2,1995-08-29,k,NA,NA
Q2,1995-08-29,mg,NA,NA
Q2,1995-08-29,ca,NA,NA
Q2,1995-08-29,nh4_n,NA,NA
Q2,1995-08-29,no3_n,NA,NA
Q2,1995-09-12,k,NA,NA
Q2,1995-09-12,mg,NA,NA
Q2,1995-09-12,ca,NA,NA
Q2,1995-09-12,nh4_n,NA,NA
Q2,1995-09-12,no3_n,NA,NA
Q2,1995-09-19,k,NA,NA
Q2,1995-09-19,mg,NA,NA
Q2,1995-09-19,ca,NA,NA
Q2,1995-09-19,nh4_n,NA,NA
Q2,1995-09-19,no3_n,NA,NA
Q2,1995-09-26,k,NA,NA
Q2,1995-09-26,mg,NA,NA
Q2,1995-09-26,ca,NA,NA
Q2,1995-09-26,nh4_n,NA,NA
Q2,1995-09-26,no3_n,NA,NA
Q2,1995-10-03,k,NA,NA
Q2,1995-10-03,mg,NA,NA
Q2,1995-10-03,ca,NA,NA
Q2,1995-10-03,nh4_n,NA,NA
Q2,1995-10-03,no3_n,NA,NA
Q2,1995-10-10,k,NA,NA
Q2,1995-10-10,mg,NA,NA
Q2,1995-10-10,ca,NA,NA
Q2,1995-10-10,nh4_n,NA,NA
Q2,1995-10-10,no3_n,NA,NA
Q2,1995-10-17,k,NA,NA
Q2,1995-10-17,mg,NA,NA
Q2,1995-10-17,ca,NA,NA
Q2,1995-10-17,nh4_n,NA,NA
Q2,1995-10-17,no3_n,NA,NA
Q2,1995-10-24,k,NA,NA
Q2,1995-10-24,mg,NA,NA
Q2,1995-10-24,ca,NA,NA
Q2,1995-10-24,nh4_n,NA,NA
Q2,1995-10-24,no3_n,NA,NA
Q2,1995-10-31,k,NA,NA
Q2,1995-10-31,mg,NA,NA
Q2,1995-10-31,ca,NA,NA
Q2,1995-10-31,nh4_n,NA,NA
Q2,1995-10-31,no3_n,NA,NA
Q2,1995-11-07,k,NA,NA
Q2,1995-11-07,mg,NA,NA
Q2,1995-11-07,ca,NA,NA
Q2,1995-11-07,nh4_n,NA,NA
Q2,1995-11-07,no3_n,NA,NA
Q2,1995-11-14,k,NA,NA
Q2,1995-11-14,mg,NA,NA
Q2,1995-11-14,ca,NA,NA
Q2,1995-11-14,nh4_n,NA,NA
Q2,1995-11-14,no3_n,NA,NA
Q2,1995-11-21,k,NA,NA
Q2,1995-11-21,mg,NA,NA
Q2,1995-11-21,ca,NA,NA
Q2,1995-11-21,nh4_n,NA,NA
Q2,1995-11-21,no3_n,NA,NA
Q2,1995-11-28,k,NA,NA
Q2,1995-11-28,mg,NA,NA
Q2,1995-11-28,ca,NA,NA
Q2,1995-11-28,nh4_n,NA,NA
Q2,1995-11-28,no3_n,NA,NA
Q2,1995-12-05,k,NA,NA
Q2,1995-12-05,mg,NA,NA
Q2,1995-12-05,ca,NA,NA
Q2,1995-12-05,nh4_n,NA,NA
Q2,1995-12-05,no3_n,NA,NA
Q2,1995-12-12,k,NA,NA
Q2,1995-12-12,mg,NA,NA
Q2,1995-12-12,ca,NA,NA
Q2,1995-12-12,nh4_n,NA,NA
Q2,1995-12-12,no3_n,NA,NA
Q2,1995-12-19,k,1.22,NA
Q2,1995-12-19,mg,2.33,NA
Q2,1995-12-19,ca,5.21,NA
Q2,1995-12-19,nh4_n,NA,NA
Q2,1995-12-19,no3_n,NA,NA
Q2,1995-12-26,k,1.04,NA
Q2,1995-12-26,mg,3.17,NA
Q2,1995-12-26,ca,7.05,NA
Q2,1995-12-26,nh4_n,NA,NA
Q2,1995-12-26,no3_n,NA,NA
Q2,1996-01-02,k,1.46,NA
Q2,1996-01-02,mg,3.81,NA
Q2,1996-01-02,ca,8.14,NA
Q2,1996-01-02,nh4_n,NA,NA
Q2,1996-01-02,no3_n,NA,NA
Q2,1996-01-09,k,1.97,NA
Q2,1996-01-09,mg,4.85,NA
Q2,1996-01-09,ca,10.31,NA
Q2,1996-01-09,nh4_n,NA,NA
Q2,1996-01-09,no3_n,NA,NA
Q2,1996-01-16,k,1.81,NA
Q2,1996-01-16,mg,3.19,NA
Q2,1996-01-16,ca,6.77,NA
Q2,1996-01-16,nh4_n,NA,NA
Q2,1996-01-16,no3_n,NA,NA
Q2,1996-01-23,k,1.45,NA
Q2,1996-01-23,mg,3.85,NA
Q2,1996-01-23,ca,8.17,NA
Q2,1996-01-23,nh4_n,NA,NA
Q2,1996-01-23,no3_n,NA,NA
Q2,1996-01-30,k,1.48,NA
Q2,1996-01-30,mg,4.05,NA
Q2,1996-01-30,ca,8.61,NA
Q2,1996-01-30,nh4_n,NA,NA
Q2,1996-01-30,no3_n,NA,NA
Q2,1996-02-06,k,1.04,NA
Q2,1996-02-06,mg,3.15,NA
Q2,1996-02-06,ca,6.86,NA
Q2,1996-02-06,nh4_n,NA,NA
Q2,1996-02-06,no3_n,NA,NA
Q2,1996-02-13,k,1.1,NA
Q2,1996-02-13,mg,3.02,NA
Q2,1996-02-13,ca,6.53,NA
Q2,1996-02-13,nh4_n,NA,NA
Q2,1996-02-13,no3_n,NA,NA
Q2,1996-02-20,k,NA,NA
Q2,1996-02-20,mg,NA,NA
Q2,1996-02-20,ca,NA,NA
Q2,1996-02-20,nh4_n,NA,NA
Q2,1996-02-20,no3_n,NA,NA
Q2,1996-02-27,k,0.98,NA
Q2,1996-02-27,mg,3.02,NA
Q2,1996-02-27,ca,6.6,NA
Q2,1996-02-27,nh4_n,NA,NA
Q2,1996-02-27,no3_n,NA,NA
Q2,1996-03-05,k,1.2,NA
Q2,1996-03-05,mg,2.2,NA
Q2,1996-03-05,ca,4.7,NA
Q2,1996-03-05,nh4_n,NA,NA
Q2,1996-03-05,no3_n,NA,NA
Q2,1996-03-12,k,1.03,NA
Q2,1996-03-12,mg,2.98,NA
Q2,1996-03-12,ca,6.04,NA
Q2,1996-03-12,nh4_n,NA,NA
Q2,1996-03-12,no3_n,NA,NA
Q2,1996-03-19,k,1.25,NA
Q2,1996-03-19,mg,3.23,NA
Q2,1996-03-19,ca,6.64,NA
Q2,1996-03-19,nh4_n,NA,NA
Q2,1996-03-19,no3_n,NA,NA
Q2,1996-03-26,k,1.04,NA
Q2,1996-03-26,mg,3.21,NA
Q2,1996-03-26,ca,6.84,NA
Q2,1996-03-26,nh4_n,NA,NA
Q2,1996-03-26,no3_n,NA,NA
Q2,1996-04-02,k,0.94,NA
Q2,1996-04-02,mg,3.34,NA
Q2,1996-04-02,ca,6.91,NA
Q2,1996-04-02,nh4_n,NA,NA
Q2,1996-04-02,no3_n,NA,NA
Q2,1996-04-09,k,1,NA
Q2,1996-04-09,mg,3.21,NA
Q2,1996-04-09,ca,6.72,NA
Q2,1996-04-09,nh4_n,NA,NA
Q2,1996-04-09,no3_n,NA,NA
Q2,1996-04-16,k,0.97,NA
Q2,1996-04-16,mg,3.02,NA
Q2,1996-04-16,ca,6.45,NA
Q2,1996-04-16,nh4_n,NA,NA
Q2,1996-04-16,no3_n,NA,NA
Q2,1996-04-23,k,1.12,NA
Q2,1996-04-23,mg,3.49,NA
Q2,1996-04-23,ca,7.17,NA
Q2,1996-04-23,nh4_n,NA,NA
Q2,1996-04-23,no3_n,NA,NA
Q2,1996-04-30,k,1.43,NA
Q2,1996-04-30,mg,2.07,NA
Q2,1996-04-30,ca,4.58,NA
Q2,1996-04-30,nh4_n,NA,NA
Q2,1996-04-30,no3_n,NA,NA
Q2,1996-05-07,k,1.21,NA
Q2,1996-05-07,mg,3.15,NA
Q2,1996-05-07,ca,6.74,NA
Q2,1996-05-07,nh4_n,NA,NA
Q2,1996-05-07,no3_n,NA,NA
Q2,1996-05-14,k,0.93,NA
Q2,1996-05-14,mg,2.16,NA
Q2,1996-05-14,ca,2.75,NA
Q2,1996-05-14,nh4_n,NA,NA
Q2,1996-05-14,no3_n,NA,NA
Q2,1996-05-14,k,1.34,NA
Q2,1996-05-14,mg,2,NA
Q2,1996-05-14,ca,3.81,NA
Q2,1996-05-14,nh4_n,NA,NA
Q2,1996-05-14,no3_n,NA,NA
Q2,1996-05-21,k,1.26,NA
Q2,1996-05-21,mg,3.02,NA
Q2,1996-05-21,ca,6.04,NA
Q2,1996-05-21,nh4_n,NA,NA
Q2,1996-05-21,no3_n,NA,NA
Q2,1996-05-28,k,1.36,NA
Q2,1996-05-28,mg,2.94,NA
